 # Monte Carlo simulation of a 2D Ising model
#         Iter        Energy   Energ Check Magnetization
        000001       -1120.0       -1036.0            26
        000002       -1296.0       -1296.0           -54
        000003       -1344.0       -1344.0            32
        000004       -1364.0       -1364.0            72
        000005       -1440.0       -1440.0            58
        000006       -1536.0       -1536.0           100
        000007       -1496.0       -1496.0            98
        000008       -1408.0       -1408.0            36
        000009       -1544.0       -1544.0           -20
        000010       -1540.0       -1540.0            58
        000011       -1380.0       -1380.0            20
        000012       -1412.0       -1412.0            50
        000013       -1392.0       -1392.0            30
        000014       -1424.0       -1424.0            14
        000015       -1488.0       -1488.0            54
        000016       -1428.0       -1428.0            12
        000017       -1448.0       -1448.0            82
        000018       -1496.0       -1496.0           -40
        000019       -1628.0       -1628.0           -18
        000020       -1564.0       -1564.0            88
        000021       -1500.0       -1500.0            26
        000022       -1420.0       -1420.0           -20
        000023       -1564.0       -1564.0           -12
        000024       -1572.0       -1572.0           -20
        000025       -1544.0       -1544.0           -38
        000026       -1524.0       -1524.0            10
        000027       -1508.0       -1508.0             2
        000028       -1580.0       -1580.0            40
        000029       -1616.0       -1616.0           -38
        000030       -1436.0       -1436.0           -64
        000031       -1392.0       -1392.0          -108
        000032       -1584.0       -1584.0           -96
        000033       -1520.0       -1520.0           -90
        000034       -1496.0       -1496.0            10
        000035       -1660.0       -1660.0            32
        000036       -1576.0       -1576.0            26
        000037       -1512.0       -1512.0            46
        000038       -1432.0       -1432.0           -30
        000039       -1448.0       -1448.0            30
        000040       -1532.0       -1532.0           -44
        000041       -1532.0       -1532.0           -40
        000042       -1412.0       -1412.0          -114
        000043       -1520.0       -1520.0           -90
        000044       -1492.0       -1492.0            10
        000045       -1572.0       -1572.0            58
        000046       -1528.0       -1528.0            48
        000047       -1512.0       -1512.0            26
        000048       -1496.0       -1496.0           108
        000049       -1592.0       -1592.0           140
        000050       -1508.0       -1508.0            84
        000051       -1396.0       -1396.0            62
        000052       -1292.0       -1292.0            52
        000053       -1360.0       -1360.0           -14
        000054       -1432.0       -1432.0          -122
        000055       -1456.0       -1456.0           -84
        000056       -1416.0       -1416.0           -64
        000057       -1560.0       -1560.0          -136
        000058       -1416.0       -1416.0          -194
        000059       -1448.0       -1448.0           -86
        000060       -1464.0       -1464.0            28
        000061       -1400.0       -1400.0            18
        000062       -1548.0       -1548.0            -8
        000063       -1528.0       -1528.0            38
        000064       -1488.0       -1488.0            22
        000065       -1432.0       -1432.0           -38
        000066       -1272.0       -1272.0          -112
        000067       -1368.0       -1368.0          -128
        000068       -1428.0       -1428.0          -118
        000069       -1480.0       -1480.0           -70
        000070       -1432.0       -1432.0           -62
        000071       -1368.0       -1368.0          -102
        000072       -1436.0       -1436.0          -104
        000073       -1500.0       -1500.0          -102
        000074       -1460.0       -1460.0           -68
        000075       -1540.0       -1540.0            16
        000076       -1616.0       -1616.0             2
        000077       -1644.0       -1644.0            32
        000078       -1652.0       -1652.0             6
        000079       -1608.0       -1608.0           -72
        000080       -1772.0       -1772.0           -12
        000081       -1636.0       -1636.0           108
        000082       -1432.0       -1432.0           182
        000083       -1392.0       -1392.0            92
        000084       -1460.0       -1460.0            54
        000085       -1540.0       -1540.0            40
        000086       -1512.0       -1512.0           -22
        000087       -1520.0       -1520.0           -12
        000088       -1552.0       -1552.0           -94
