 # Monte Carlo simulation of a 2D Ising model
#         Iter        Energy   Energ Check Magnetization
        000001       -1124.0       -1060.0           -66
        000002       -1252.0       -1252.0            32
        000003       -1388.0       -1388.0           -76
        000004       -1512.0       -1512.0           -96
        000005       -1564.0       -1564.0           140
        000006       -1572.0       -1572.0           100
        000007       -1484.0       -1484.0            44
        000008       -1540.0       -1540.0            42
        000009       -1604.0       -1604.0           -64
        000010       -1492.0       -1492.0           -36
        000011       -1560.0       -1560.0          -136
        000012       -1460.0       -1460.0           -80
        000013       -1432.0       -1432.0           -82
        000014       -1540.0       -1540.0           -92
        000015       -1600.0       -1600.0            -4
        000016       -1472.0       -1472.0            26
        000017       -1592.0       -1592.0            84
        000018       -1472.0       -1472.0           -26
        000019       -1476.0       -1476.0            76
        000020       -1568.0       -1568.0           120
        000021       -1480.0       -1480.0           182
        000022       -1560.0       -1560.0           170
        000023       -1560.0       -1560.0           142
        000024       -1696.0       -1696.0           192
        000025       -1516.0       -1516.0           180
        000026       -1596.0       -1596.0           146
        000027       -1620.0       -1620.0           156
        000028       -1652.0       -1652.0           182
        000029       -1564.0       -1564.0            74
        000030       -1548.0       -1548.0            -4
        000031       -1520.0       -1520.0          -102
        000032       -1624.0       -1624.0          -168
        000033       -1620.0       -1620.0          -144
        000034       -1644.0       -1644.0          -130
        000035       -1540.0       -1540.0          -164
        000036       -1576.0       -1576.0           -40
        000037       -1480.0       -1480.0          -140
        000038       -1464.0       -1464.0          -114
        000039       -1564.0       -1564.0           -20
        000040       -1516.0       -1516.0           -58
        000041       -1444.0       -1444.0             6
        000042       -1412.0       -1412.0           -34
        000043       -1552.0       -1552.0           -60
        000044       -1496.0       -1496.0          -136
        000045       -1468.0       -1468.0           -38
        000046       -1500.0       -1500.0          -114
        000047       -1588.0       -1588.0          -240
        000048       -1488.0       -1488.0          -196
        000049       -1480.0       -1480.0          -134
        000050       -1544.0       -1544.0          -158
        000051       -1564.0       -1564.0           -32
        000052       -1508.0       -1508.0           -74
        000053       -1596.0       -1596.0            56
        000054       -1604.0       -1604.0          -124
        000055       -1576.0       -1576.0          -124
        000056       -1584.0       -1584.0            92
        000057       -1572.0       -1572.0            52
        000058       -1496.0       -1496.0           102
        000059       -1432.0       -1432.0           180
        000060       -1352.0       -1352.0           214
        000061       -1508.0       -1508.0           108
        000062       -1392.0       -1392.0           166
        000063       -1492.0       -1492.0           126
        000064       -1500.0       -1500.0            16
        000065       -1500.0       -1500.0            18
        000066       -1528.0       -1528.0           -14
        000067       -1664.0       -1664.0             2
        000068       -1524.0       -1524.0            10
        000069       -1592.0       -1592.0          -100
        000070       -1556.0       -1556.0          -210
        000071       -1528.0       -1528.0          -170
        000072       -1524.0       -1524.0           -78
        000073       -1636.0       -1636.0            86
        000074       -1640.0       -1640.0           156
        000075       -1528.0       -1528.0           182
        000076       -1628.0       -1628.0           158
        000077       -1524.0       -1524.0            26
        000078       -1652.0       -1652.0            -6
        000079       -1732.0       -1732.0          -116
        000080       -1720.0       -1720.0          -122
        000081       -1612.0       -1612.0           -58
        000082       -1440.0       -1440.0            46
        000083       -1496.0       -1496.0           126
        000084       -1520.0       -1520.0           142
        000085       -1352.0       -1352.0           136
        000086       -1380.0       -1380.0            92
        000087       -1536.0       -1536.0            68
        000088       -1580.0       -1580.0           162
        000089       -1600.0       -1600.0            98
        000090       -1524.0       -1524.0           140
        000091       -1548.0       -1548.0            68
        000092       -1528.0       -1528.0           -52
        000093       -1488.0       -1488.0           -10
        000094       -1464.0       -1464.0           -14
        000095       -1488.0       -1488.0           -48
        000096       -1492.0       -1492.0           -98
        000097       -1524.0       -1524.0           -92
        000098       -1404.0       -1404.0           -84
        000099       -1472.0       -1472.0          -100
        000100       -1520.0       -1520.0          -166
        000101       -1492.0       -1492.0           -98
        000102       -1488.0       -1488.0          -122
        000103       -1628.0       -1628.0             2
        000104       -1580.0       -1580.0           106
        000105       -1528.0       -1528.0           132
        000106       -1552.0       -1552.0           134
        000107       -1472.0       -1472.0           146
        000108       -1436.0       -1436.0            66
        000109       -1512.0       -1512.0           -30
        000110       -1532.0       -1532.0           -20
        000111       -1560.0       -1560.0            -8
        000112       -1460.0       -1460.0           -60
        000113       -1468.0       -1468.0            66
        000114       -1616.0       -1616.0           170
        000115       -1592.0       -1592.0           238
        000116       -1648.0       -1648.0           122
        000117       -1348.0       -1348.0            48
        000118       -1388.0       -1388.0           -14
        000119       -1560.0       -1560.0           -26
        000120       -1424.0       -1424.0            94
        000121       -1476.0       -1476.0            56
        000122       -1504.0       -1504.0            84
        000123       -1428.0       -1428.0             4
        000124       -1436.0       -1436.0           136
        000125       -1664.0       -1664.0           152
        000126       -1600.0       -1600.0           114
        000127       -1528.0       -1528.0           -54
        000128       -1556.0       -1556.0          -116
        000129       -1472.0       -1472.0          -130
        000130       -1576.0       -1576.0          -138
        000131       -1576.0       -1576.0           -62
        000132       -1612.0       -1612.0           -82
        000133       -1564.0       -1564.0           -32
        000134       -1608.0       -1608.0           -68
        000135       -1388.0       -1388.0           -26
        000136       -1440.0       -1440.0             8
        000137       -1472.0       -1472.0           -38
        000138       -1488.0       -1488.0           -26
        000139       -1632.0       -1632.0           100
        000140       -1516.0       -1516.0             8
        000141       -1464.0       -1464.0           -98
        000142       -1532.0       -1532.0          -104
        000143       -1544.0       -1544.0           -88
        000144       -1516.0       -1516.0          -220
        000145       -1388.0       -1388.0            10
        000146       -1536.0       -1536.0            22
        000147       -1560.0       -1560.0           118
        000148       -1600.0       -1600.0           124
        000149       -1656.0       -1656.0            98
        000150       -1604.0       -1604.0           196
        000151       -1576.0       -1576.0           190
        000152       -1540.0       -1540.0           128
        000153       -1496.0       -1496.0            86
        000154       -1572.0       -1572.0            28
        000155       -1396.0       -1396.0             2
        000156       -1436.0       -1436.0            26
        000157       -1432.0       -1432.0            16
        000158       -1508.0       -1508.0           116
        000159       -1560.0       -1560.0           112
        000160       -1460.0       -1460.0           194
        000161       -1536.0       -1536.0           142
        000162       -1412.0       -1412.0           114
        000163       -1532.0       -1532.0           170
        000164       -1484.0       -1484.0           160
        000165       -1532.0       -1532.0            62
        000166       -1412.0       -1412.0            -4
        000167       -1364.0       -1364.0            50
        000168       -1252.0       -1252.0            24
        000169       -1304.0       -1304.0            20
        000170       -1428.0       -1428.0           -84
        000171       -1488.0       -1488.0           -76
        000172       -1536.0       -1536.0          -128
        000173       -1520.0       -1520.0           -24
        000174       -1632.0       -1632.0            70
        000175       -1648.0       -1648.0            30
        000176       -1592.0       -1592.0           -76
        000177       -1596.0       -1596.0           -32
        000178       -1688.0       -1688.0          -104
        000179       -1536.0       -1536.0           -34
        000180       -1588.0       -1588.0           -50
        000181       -1604.0       -1604.0           -76
        000182       -1472.0       -1472.0          -110
        000183       -1556.0       -1556.0           -46
        000184       -1532.0       -1532.0           -12
        000185       -1492.0       -1492.0           -24
        000186       -1568.0       -1568.0           -26
        000187       -1520.0       -1520.0            22
        000188       -1604.0       -1604.0            38
        000189       -1420.0       -1420.0            -2
        000190       -1440.0       -1440.0            18
        000191       -1588.0       -1588.0           -86
        000192       -1556.0       -1556.0           -12
        000193       -1568.0       -1568.0           -40
        000194       -1452.0       -1452.0           -98
        000195       -1580.0       -1580.0            30
        000196       -1500.0       -1500.0           138
        000197       -1684.0       -1684.0           224
        000198       -1524.0       -1524.0           270
        000199       -1612.0       -1612.0           278
        000200       -1632.0       -1632.0           234
        000201       -1576.0       -1576.0           238
        000202       -1620.0       -1620.0           286
        000203       -1512.0       -1512.0           240
        000204       -1496.0       -1496.0           124
        000205       -1476.0       -1476.0            46
