 # Monte Carlo simulation of a 2D Ising model
 # {width:          48 , height:          48 , temperature:   2.5000000000000000      , iterations:        3000 }
#         Iter        Energy   Energ Check Magnetization
        000001       -1340.0       -1276.0           -58
        000002       -1744.0       -1744.0            62
        000003       -2056.0       -2056.0            98
        000004       -2200.0       -2200.0            28
        000005       -2240.0       -2240.0            -8
        000006       -2324.0       -2324.0           -80
        000007       -2420.0       -2420.0           -32
        000008       -2552.0       -2552.0           -46
        000009       -2308.0       -2308.0           -28
        000010       -2424.0       -2424.0          -132
        000011       -2360.0       -2360.0            20
        000012       -2392.0       -2392.0           -24
        000013       -2400.0       -2400.0           -38
        000014       -2472.0       -2472.0            -8
        000015       -2428.0       -2428.0           -10
        000016       -2408.0       -2408.0           -78
        000017       -2432.0       -2432.0           -84
        000018       -2260.0       -2260.0           -92
        000019       -2228.0       -2228.0           -86
        000020       -2380.0       -2380.0          -176
        000021       -2476.0       -2476.0          -206
        000022       -2524.0       -2524.0          -214
        000023       -2540.0       -2540.0          -168
        000024       -2660.0       -2660.0          -166
        000025       -2732.0       -2732.0          -196
        000026       -2716.0       -2716.0          -216
        000027       -2724.0       -2724.0          -230
        000028       -2800.0       -2800.0          -134
        000029       -2756.0       -2756.0          -106
        000030       -2832.0       -2832.0           -58
        000031       -2716.0       -2716.0           -20
        000032       -2668.0       -2668.0           -88
        000033       -2692.0       -2692.0          -114
        000034       -2624.0       -2624.0          -116
        000035       -2616.0       -2616.0           -98
        000036       -2508.0       -2508.0          -120
        000037       -2652.0       -2652.0           -10
        000038       -2608.0       -2608.0           -24
        000039       -2616.0       -2616.0           -60
        000040       -2680.0       -2680.0          -100
        000041       -2604.0       -2604.0          -214
        000042       -2640.0       -2640.0          -178
        000043       -2584.0       -2584.0          -226
        000044       -2572.0       -2572.0          -248
        000045       -2592.0       -2592.0          -256
        000046       -2572.0       -2572.0          -274
        000047       -2536.0       -2536.0          -226
        000048       -2684.0       -2684.0          -334
        000049       -2692.0       -2692.0          -390
        000050       -2788.0       -2788.0          -464
        000051       -2696.0       -2696.0          -478
        000052       -2664.0       -2664.0          -442
        000053       -2572.0       -2572.0          -450
        000054       -2612.0       -2612.0          -440
        000055       -2572.0       -2572.0          -482
        000056       -2472.0       -2472.0          -482
        000057       -2480.0       -2480.0          -460
        000058       -2452.0       -2452.0          -450
        000059       -2476.0       -2476.0          -468
        000060       -2528.0       -2528.0          -520
        000061       -2540.0       -2540.0          -568
        000062       -2548.0       -2548.0          -532
        000063       -2496.0       -2496.0          -550
        000064       -2440.0       -2440.0          -558
        000065       -2420.0       -2420.0          -498
        000066       -2460.0       -2460.0          -462
        000067       -2676.0       -2676.0          -478
        000068       -2648.0       -2648.0          -452
        000069       -2688.0       -2688.0          -548
        000070       -2692.0       -2692.0          -506
        000071       -2620.0       -2620.0          -530
        000072       -2732.0       -2732.0          -492
        000073       -2672.0       -2672.0          -480
        000074       -2600.0       -2600.0          -390
        000075       -2524.0       -2524.0          -464
        000076       -2440.0       -2440.0          -344
        000077       -2604.0       -2604.0          -262
        000078       -2500.0       -2500.0          -164
        000079       -2456.0       -2456.0          -242
        000080       -2420.0       -2420.0          -302
        000081       -2468.0       -2468.0          -388
        000082       -2444.0       -2444.0          -412
        000083       -2576.0       -2576.0          -508
        000084       -2576.0       -2576.0          -470
        000085       -2464.0       -2464.0          -418
        000086       -2464.0       -2464.0          -464
        000087       -2676.0       -2676.0          -500
        000088       -2680.0       -2680.0          -536
        000089       -2624.0       -2624.0          -494
        000090       -2476.0       -2476.0          -552
        000091       -2452.0       -2452.0          -560
        000092       -2392.0       -2392.0          -464
        000093       -2464.0       -2464.0          -510
        000094       -2576.0       -2576.0          -508
        000095       -2668.0       -2668.0          -466
        000096       -2628.0       -2628.0          -490
        000097       -2700.0       -2700.0          -472
        000098       -2536.0       -2536.0          -462
        000099       -2504.0       -2504.0          -462
        000100       -2496.0       -2496.0          -440
        000101       -2536.0       -2536.0          -474
        000102       -2440.0       -2440.0          -446
        000103       -2548.0       -2548.0          -444
        000104       -2416.0       -2416.0          -440
        000105       -2396.0       -2396.0          -520
        000106       -2384.0       -2384.0          -584
        000107       -2468.0       -2468.0          -602
        000108       -2472.0       -2472.0          -548
        000109       -2504.0       -2504.0          -588
        000110       -2492.0       -2492.0          -568
        000111       -2424.0       -2424.0          -566
        000112       -2444.0       -2444.0          -498
        000113       -2460.0       -2460.0          -496
        000114       -2392.0       -2392.0          -432
        000115       -2500.0       -2500.0          -432
        000116       -2556.0       -2556.0          -472
        000117       -2464.0       -2464.0          -416
        000118       -2480.0       -2480.0          -352
        000119       -2488.0       -2488.0          -258
        000120       -2480.0       -2480.0          -200
        000121       -2492.0       -2492.0          -106
        000122       -2480.0       -2480.0          -124
        000123       -2440.0       -2440.0           -86
        000124       -2324.0       -2324.0           -28
        000125       -2476.0       -2476.0           -14
        000126       -2568.0       -2568.0           -84
        000127       -2488.0       -2488.0           -70
        000128       -2548.0       -2548.0          -228
        000129       -2436.0       -2436.0          -274
        000130       -2500.0       -2500.0          -366
        000131       -2572.0       -2572.0          -324
        000132       -2612.0       -2612.0          -270
        000133       -2568.0       -2568.0          -296
        000134       -2596.0       -2596.0          -316
        000135       -2432.0       -2432.0          -304
        000136       -2528.0       -2528.0          -282
        000137       -2536.0       -2536.0          -252
        000138       -2480.0       -2480.0           -58
        000139       -2488.0       -2488.0          -106
        000140       -2580.0       -2580.0           -70
        000141       -2496.0       -2496.0           -16
        000142       -2352.0       -2352.0           -26
        000143       -2388.0       -2388.0            86
        000144       -2372.0       -2372.0            -2
        000145       -2440.0       -2440.0           -32
        000146       -2468.0       -2468.0            72
        000147       -2428.0       -2428.0            60
        000148       -2432.0       -2432.0            20
        000149       -2472.0       -2472.0            36
        000150       -2508.0       -2508.0            42
        000151       -2504.0       -2504.0            28
        000152       -2540.0       -2540.0            34
        000153       -2476.0       -2476.0           -36
        000154       -2504.0       -2504.0            -4
        000155       -2416.0       -2416.0           -12
        000156       -2572.0       -2572.0          -124
        000157       -2636.0       -2636.0          -144
        000158       -2664.0       -2664.0          -142
        000159       -2620.0       -2620.0          -106
        000160       -2608.0       -2608.0           -86
        000161       -2576.0       -2576.0           -76
        000162       -2596.0       -2596.0           -88
        000163       -2476.0       -2476.0          -110
        000164       -2524.0       -2524.0          -164
